# interval_ms: 25,,,,,,,
# vehicle: C172,,,,,,,
# record_count: 6880,,,,,,,
# duration: 198.431,,,,,,,
# time,x,y,z,roll,pitch,yaw,on ground
110.612,0.046,-0.025,0.03,-0.106,0.026,-0.059,0
110.638,0.046,-0.025,0.03,-0.106,0.025,-0.059,0
110.663,0.047,-0.025,0.031,-0.107,0.025,-0.059,0
110.701,0.048,-0.025,0.031,-0.108,0.024,-0.058,0
110.725,0.048,-0.025,0.031,-0.109,0.023,-0.058,0
110.762,0.048,-0.025,0.031,-0.11,0.023,-0.058,0
110.788,0.049,-0.025,0.031,-0.111,0.022,-0.058,0
110.813,0.049,-0.025,0.03,-0.112,0.022,-0.058,0
110.839,0.049,-0.026,0.029,-0.112,0.021,-0.058,0
110.876,0.05,-0.026,0.027,-0.113,0.02,-0.058,0
110.913,0.05,-0.026,0.025,-0.114,0.02,-0.058,0
110.94,0.05,-0.026,0.025,-0.115,0.019,-0.058,0
110.978,0.05,-0.026,0.024,-0.116,0.018,-0.058,0
111.003,0.05,-0.026,0.024,-0.116,0.018,-0.058,0
111.031,0.051,-0.026,0.024,-0.117,0.017,-0.058,0
111.059,0.051,-0.024,0.023,-0.117,0.017,-0.058,0
111.083,0.051,-0.023,0.022,-0.118,0.016,-0.057,0
111.114,0.051,-0.022,0.022,-0.119,0.016,-0.057,0
111.145,0.051,-0.02,0.021,-0.119,0.015,-0.057,0
111.17,0.051,-0.018,0.019,-0.12,0.015,-0.057,0
111.195,0.051,-0.016,0.017,-0.12,0.015,-0.058,0
111.22,0.051,-0.014,0.016,-0.121,0.014,-0.058,0
111.247,0.051,-0.012,0.014,-0.121,0.014,-0.058,0
111.273,0.051,-0.01,0.013,-0.121,0.014,-0.058,0
111.3,0.051,-0.008,0.011,-0.122,0.014,-0.058,0
111.326,0.051,-0.006,0.009,-0.122,0.014,-0.058,0
111.352,0.051,-0.004,0.008,-0.122,0.014,-0.059,0
111.377,0.051,-0.003,0.007,-0.122,0.014,-0.059,0
111.413,0.051,-0.002,0.007,-0.122,0.014,-0.059,0
111.45,0.051,0,0.006,-0.123,0.015,-0.06,0
111.475,0.051,0,0.006,-0.123,0.015,-0.06,0
111.502,0.051,0.001,0.006,-0.123,0.015,-0.06,0
111.539,0.05,0.003,0.006,-0.123,0.015,-0.06,0
111.565,0.05,0.003,0.005,-0.123,0.015,-0.061,0
111.592,0.05,0.004,0.005,-0.123,0.016,-0.061,0
111.617,0.05,0.005,0.005,-0.123,0.016,-0.061,0
111.642,0.05,0.005,0.005,-0.124,0.016,-0.061,0
111.668,0.049,0.005,0.005,-0.124,0.017,-0.061,0
111.694,0.049,0.006,0.005,-0.124,0.017,-0.061,0
111.72,0.048,0.006,0.005,-0.124,0.017,-0.062,0
111.744,0.048,0.005,0.005,-0.124,0.017,-0.062,0
111.769,0.047,0.005,0.005,-0.124,0.018,-0.062,0
111.795,0.046,0.005,0.005,-0.124,0.018,-0.062,0
111.823,0.046,0.005,0.005,-0.124,0.018,-0.062,0
111.849,0.045,0.004,0.005,-0.124,0.019,-0.062,0
111.875,0.044,0.004,0.005,-0.124,0.019,-0.062,0
111.905,0.043,0.003,0.004,-0.125,0.019,-0.062,0
111.933,0.042,0.003,0.004,-0.125,0.019,-0.062,0
111.962,0.041,0.002,0.004,-0.125,0.02,-0.062,0
111.992,0.041,0.002,0.003,-0.125,0.02,-0.062,0
112.019,0.04,0.002,0.003,-0.125,0.02,-0.062,0
112.046,0.039,0.001,0.003,-0.125,0.02,-0.062,0
112.072,0.039,0.001,0.003,-0.125,0.02,-0.062,0
112.103,0.038,0.001,0.002,-0.125,0.02,-0.062,0
112.132,0.038,0,0.002,-0.125,0.021,-0.062,0
112.16,0.038,0,0.002,-0.125,0.021,-0.062,0
112.185,0.038,0,0.002,-0.125,0.021,-0.062,0
112.211,0.037,-0.001,0.002,-0.125,0.021,-0.062,0
112.236,0.037,-0.001,0.002,-0.125,0.021,-0.062,0
112.261,0.037,-0.001,0.001,-0.125,0.021,-0.062,0
112.287,0.037,-0.001,0.001,-0.125,0.021,-0.062,0
112.312,0.037,-0.001,0.001,-0.125,0.021,-0.062,0
112.337,0.037,-0.001,0.001,-0.125,0.021,-0.061,0
112.363,0.037,-0.001,0.001,-0.125,0.021,-0.061,0
112.389,0.037,-0.001,0,-0.125,0.022,-0.061,0
112.417,0.037,-0.001,0,-0.125,0.022,-0.061,0
112.442,0.038,-0.001,-0.001,-0.125,0.022,-0.061,0
112.469,0.038,-0.001,-0.001,-0.125,0.022,-0.061,0
112.493,0.038,-0.001,-0.001,-0.125,0.022,-0.061,0
112.519,0.038,-0.001,-0.002,-0.125,0.022,-0.061,0
112.545,0.038,-0.001,-0.002,-0.125,0.022,-0.061,0
112.57,0.038,-0.001,-0.002,-0.125,0.022,-0.061,0
112.607,0.038,-0.001,-0.003,-0.125,0.022,-0.061,0
112.633,0.038,-0.001,-0.003,-0.125,0.022,-0.061,0
112.657,0.039,-0.001,-0.003,-0.125,0.022,-0.061,0
112.685,0.039,-0.001,-0.004,-0.124,0.023,-0.061,0
112.711,0.039,-0.001,-0.005,-0.124,0.023,-0.061,0
112.748,0.039,-0.001,-0.007,-0.124,0.023,-0.06,0
112.775,0.04,-0.001,-0.008,-0.124,0.023,-0.06,0
112.802,0.04,-0.001,-0.009,-0.124,0.023,-0.06,0
112.83,0.04,-0.001,-0.01,-0.123,0.023,-0.06,0
112.855,0.04,-0.002,-0.011,-0.123,0.023,-0.06,0
112.883,0.041,-0.002,-0.012,-0.123,0.023,-0.06,0
112.909,0.041,-0.002,-0.013,-0.122,0.023,-0.06,0
112.934,0.041,-0.002,-0.013,-0.122,0.024,-0.06,0
112.962,0.041,-0.002,-0.013,-0.122,0.024,-0.06,0
112.988,0.042,-0.002,-0.013,-0.121,0.024,-0.06,0
113.015,0.042,-0.002,-0.013,-0.121,0.024,-0.06,0
113.039,0.042,-0.002,-0.013,-0.12,0.024,-0.06,0
113.078,0.041,-0.001,-0.013,-0.12,0.024,-0.059,0
113.108,0.041,-0.001,-0.013,-0.119,0.024,-0.059,0
113.137,0.041,-0.001,-0.013,-0.119,0.024,-0.059,0
113.164,0.04,-0.001,-0.013,-0.119,0.024,-0.059,0
113.203,0.039,-0.001,-0.013,-0.118,0.024,-0.059,0
113.228,0.038,-0.001,-0.013,-0.118,0.025,-0.059,0
113.254,0.037,0,-0.013,-0.117,0.025,-0.059,0
113.281,0.036,0,-0.013,-0.117,0.025,-0.059,0
113.306,0.035,0,-0.013,-0.117,0.025,-0.059,0
113.333,0.034,0,-0.013,-0.116,0.025,-0.059,0
113.357,0.033,0,-0.013,-0.116,0.025,-0.059,0
113.393,0.032,0.001,-0.013,-0.115,0.025,-0.059,0
113.419,0.031,0.001,-0.013,-0.115,0.025,-0.059,0
113.445,0.03,0.001,-0.013,-0.115,0.025,-0.059,0
113.471,0.029,0.001,-0.012,-0.114,0.026,-0.059,0
113.496,0.028,0.001,-0.012,-0.114,0.026,-0.059,0
113.522,0.027,0.001,-0.012,-0.114,0.026,-0.059,0
113.548,0.027,0.001,-0.012,-0.113,0.026,-0.059,0
113.575,0.026,0.001,-0.012,-0.113,0.026,-0.058,0
113.614,0.026,0.001,-0.012,-0.113,0.026,-0.058,0
113.638,0.025,0.001,-0.012,-0.112,0.026,-0.058,0
113.665,0.025,0.001,-0.012,-0.112,0.026,-0.058,0
113.692,0.025,0.001,-0.011,-0.112,0.026,-0.058,0
113.717,0.025,0.001,-0.011,-0.111,0.027,-0.058,0
113.744,0.025,0.001,-0.011,-0.111,0.027,-0.058,0
113.771,0.025,0.001,-0.011,-0.111,0.027,-0.058,0
113.799,0.026,0.001,-0.011,-0.11,0.027,-0.058,0
113.824,0.026,0.001,-0.011,-0.11,0.027,-0.058,0
113.851,0.026,0.001,-0.01,-0.11,0.027,-0.058,0
113.878,0.026,0.001,-0.01,-0.11,0.027,-0.058,0
113.906,0.027,0.001,-0.01,-0.109,0.027,-0.058,0
113.932,0.027,0.001,-0.01,-0.109,0.027,-0.058,0
113.959,0.028,0.001,-0.01,-0.109,0.027,-0.058,0
113.988,0.028,0.001,-0.01,-0.108,0.028,-0.058,0
114.014,0.028,0.001,-0.009,-0.108,0.028,-0.058,0
114.04,0.029,0.001,-0.009,-0.108,0.028,-0.058,0
114.068,0.029,0.001,-0.009,-0.108,0.028,-0.058,0
114.1,0.03,0.001,-0.009,-0.107,0.028,-0.058,0
114.128,0.03,0.001,-0.008,-0.107,0.028,-0.058,0
114.158,0.03,0.001,-0.007,-0.107,0.028,-0.058,0
114.184,0.031,0.002,-0.007,-0.107,0.028,-0.058,0
114.212,0.031,0.002,-0.007,-0.106,0.029,-0.058,0
114.239,0.032,0.002,-0.006,-0.106,0.029,-0.057,0
114.264,0.032,0.002,-0.006,-0.106,0.029,-0.057,0
114.292,0.033,0.002,-0.005,-0.106,0.029,-0.057,0
114.32,0.033,0.002,-0.004,-0.106,0.029,-0.057,0
114.346,0.033,0.002,-0.003,-0.106,0.029,-0.057,0
114.373,0.034,0.002,-0.002,-0.105,0.029,-0.057,0
114.399,0.034,0.002,-0.001,-0.105,0.03,-0.057,0
114.428,0.035,0.002,-0.001,-0.105,0.03,-0.057,0
114.455,0.035,0.002,0,-0.105,0.03,-0.057,0
114.481,0.035,0.002,0,-0.105,0.03,-0.057,0
114.508,0.036,0.002,0.001,-0.105,0.03,-0.057,0
114.536,0.036,0.002,0.001,-0.105,0.03,-0.057,0
114.562,0.036,0.001,0.001,-0.105,0.03,-0.057,0
114.589,0.037,0.001,0.002,-0.105,0.031,-0.057,0
114.615,0.037,0.001,0.002,-0.105,0.031,-0.057,0
114.644,0.037,0,0.002,-0.105,0.031,-0.057,0
114.671,0.038,0,0.002,-0.105,0.031,-0.057,0
114.699,0.038,-0.001,0.003,-0.105,0.031,-0.057,0
114.727,0.038,-0.001,0.003,-0.105,0.031,-0.057,0
114.754,0.038,-0.001,0.003,-0.105,0.031,-0.056,0
114.782,0.039,-0.002,0.003,-0.106,0.031,-0.056,0
114.808,0.039,-0.002,0.003,-0.106,0.031,-0.056,0
114.835,0.039,-0.003,0.004,-0.106,0.031,-0.056,0
114.86,0.039,-0.003,0.004,-0.106,0.031,-0.056,0
114.886,0.04,-0.003,0.004,-0.106,0.031,-0.056,0
114.923,0.04,-0.004,0.004,-0.106,0.031,-0.056,0
114.96,0.04,-0.004,0.004,-0.106,0.031,-0.056,0
114.984,0.04,-0.004,0.004,-0.106,0.031,-0.056,0
115.011,0.04,-0.004,0.004,-0.106,0.031,-0.055,0
115.036,0.04,-0.004,0.004,-0.106,0.031,-0.055,0
115.073,0.041,-0.004,0.004,-0.106,0.032,-0.055,0
115.102,0.041,-0.004,0.004,-0.106,0.032,-0.055,0
115.132,0.041,-0.003,0.004,-0.106,0.032,-0.055,0
115.159,0.041,-0.003,0.004,-0.107,0.032,-0.055,0
115.183,0.041,-0.003,0.005,-0.107,0.032,-0.055,0
115.209,0.041,-0.003,0.005,-0.107,0.032,-0.055,0
115.234,0.041,-0.003,0.005,-0.107,0.032,-0.055,0
115.27,0.041,-0.002,0.005,-0.107,0.032,-0.055,0
115.296,0.041,-0.002,0.005,-0.107,0.032,-0.055,0
115.322,0.041,-0.002,0.005,-0.107,0.032,-0.054,0
115.347,0.041,-0.002,0.006,-0.107,0.032,-0.054,0
115.384,0.041,-0.002,0.006,-0.107,0.032,-0.054,0
115.411,0.041,-0.002,0.007,-0.108,0.032,-0.054,0
115.435,0.041,-0.002,0.007,-0.108,0.032,-0.054,0
115.461,0.041,-0.002,0.008,-0.108,0.032,-0.054,0
115.496,0.04,-0.003,0.008,-0.108,0.032,-0.054,0
115.524,0.04,-0.003,0.009,-0.108,0.032,-0.054,0
115.548,0.04,-0.003,0.009,-0.108,0.032,-0.054,0
115.575,0.04,-0.003,0.009,-0.109,0.032,-0.054,0
115.611,0.04,-0.003,0.009,-0.109,0.032,-0.054,0
115.636,0.04,-0.003,0.009,-0.109,0.032,-0.054,0
115.673,0.039,-0.003,0.009,-0.109,0.032,-0.054,0
115.711,0.039,-0.003,0.009,-0.11,0.033,-0.054,0
115.738,0.039,-0.003,0.01,-0.11,0.033,-0.054,0
115.773,0.039,-0.003,0.01,-0.11,0.033,-0.054,0
115.811,0.038,-0.003,0.01,-0.111,0.033,-0.053,0
115.836,0.038,-0.002,0.01,-0.111,0.033,-0.053,0
115.861,0.038,-0.002,0.01,-0.111,0.033,-0.053,0
115.887,0.038,-0.002,0.01,-0.111,0.033,-0.053,0
115.913,0.038,-0.002,0.01,-0.111,0.033,-0.053,0
115.939,0.038,-0.002,0.01,-0.112,0.033,-0.053,0
115.964,0.038,-0.002,0.01,-0.112,0.033,-0.053,0
115.989,0.037,-0.002,0.01,-0.112,0.033,-0.053,0
116.026,0.037,-0.002,0.01,-0.112,0.033,-0.053,0
116.051,0.037,-0.002,0.01,-0.113,0.033,-0.053,0
116.078,0.037,-0.002,0.01,-0.113,0.033,-0.053,0
116.106,0.037,-0.001,0.01,-0.113,0.033,-0.053,0
116.131,0.037,-0.001,0.01,-0.113,0.033,-0.053,0
116.16,0.037,-0.001,0.01,-0.114,0.034,-0.053,0
116.186,0.036,-0.001,0.01,-0.114,0.034,-0.053,0
116.223,0.036,-0.002,0.011,-0.114,0.034,-0.053,0
116.248,0.036,-0.002,0.011,-0.114,0.034,-0.053,0
116.285,0.036,-0.002,0.012,-0.115,0.034,-0.053,0
116.309,0.036,-0.002,0.012,-0.115,0.034,-0.053,0
116.347,0.036,-0.003,0.012,-0.115,0.034,-0.053,0
116.372,0.036,-0.003,0.013,-0.116,0.034,-0.053,0
116.397,0.036,-0.003,0.013,-0.116,0.034,-0.053,0
116.422,0.036,-0.003,0.013,-0.116,0.034,-0.053,0
116.457,0.036,-0.003,0.013,-0.117,0.034,-0.053,0
116.484,0.036,-0.003,0.013,-0.117,0.034,-0.053,0
116.509,0.036,-0.003,0.013,-0.117,0.034,-0.053,0
116.535,0.036,-0.003,0.013,-0.118,0.034,-0.053,0
116.561,0.036,-0.003,0.013,-0.118,0.034,-0.053,0
116.585,0.036,-0.003,0.013,-0.118,0.034,-0.052,0
116.611,0.036,-0.003,0.013,-0.118,0.034,-0.052,0
116.635,0.036,-0.003,0.012,-0.119,0.034,-0.052,0
116.674,0.036,-0.003,0.012,-0.119,0.034,-0.052,0
116.698,0.036,-0.003,0.011,-0.119,0.034,-0.052,0
116.724,0.036,-0.002,0.011,-0.12,0.034,-0.052,0
116.761,0.036,-0.002,0.01,-0.12,0.035,-0.052,0
116.797,0.036,-0.002,0.01,-0.12,0.035,-0.052,0
116.825,0.036,-0.002,0.01,-0.121,0.035,-0.052,0
116.851,0.036,-0.002,0.01,-0.121,0.035,-0.052,0
116.877,0.036,-0.002,0.009,-0.121,0.035,-0.052,0
116.902,0.037,-0.002,0.009,-0.121,0.035,-0.052,0
116.939,0.037,-0.002,0.009,-0.121,0.035,-0.052,0
116.964,0.037,-0.002,0.009,-0.122,0.035,-0.052,0
116.989,0.037,-0.002,0.009,-0.122,0.035,-0.052,0
117.015,0.037,-0.002,0.008,-0.122,0.035,-0.052,0
117.041,0.037,-0.002,0.008,-0.122,0.035,-0.052,0
117.066,0.038,-0.001,0.008,-0.122,0.035,-0.052,0
117.092,0.038,-0.001,0.007,-0.123,0.035,-0.052,0
117.121,0.038,-0.001,0.007,-0.123,0.035,-0.052,0
117.153,0.038,0,0.006,-0.123,0.036,-0.052,0
117.181,0.039,0,0.006,-0.123,0.036,-0.052,0
117.216,0.039,0,0.006,-0.123,0.036,-0.052,0
117.253,0.039,0,0.006,-0.123,0.036,-0.052,0
117.279,0.039,0,0.006,-0.123,0.036,-0.052,0
117.305,0.04,0.001,0.006,-0.124,0.036,-0.052,0
117.343,0.04,0.001,0.006,-0.124,0.037,-0.052,0
117.368,0.04,0.001,0.006,-0.124,0.037,-0.052,0
117.397,0.04,0.001,0.006,-0.124,0.037,-0.052,0
117.422,0.041,0.001,0.006,-0.124,0.037,-0.052,0
117.448,0.041,0.001,0.006,-0.124,0.037,-0.052,0
117.474,0.041,0.001,0.006,-0.124,0.037,-0.052,0
117.501,0.041,0.001,0.006,-0.124,0.037,-0.052,0
117.526,0.041,0.001,0.006,-0.125,0.038,-0.052,0
117.563,0.042,0.001,0.006,-0.125,0.038,-0.052,0
117.591,0.042,0.001,0.006,-0.125,0.038,-0.052,0
117.616,0.042,0.001,0.006,-0.125,0.038,-0.052,0
117.642,0.042,0.001,0.006,-0.125,0.038,-0.052,0
117.667,0.042,0.001,0.006,-0.125,0.039,-0.052,0
117.693,0.043,0.001,0.006,-0.125,0.039,-0.052,0
117.72,0.043,0.001,0.006,-0.125,0.039,-0.052,0
117.756,0.043,0.001,0.006,-0.126,0.039,-0.052,0
117.781,0.043,0.001,0.006,-0.126,0.039,-0.052,0
117.811,0.043,0.001,0.006,-0.126,0.039,-0.052,0
117.837,0.043,0.002,0.006,-0.126,0.04,-0.052,0
117.862,0.044,0.002,0.005,-0.126,0.04,-0.052,0
117.888,0.044,0.002,0.005,-0.126,0.04,-0.052,0
117.915,0.044,0.002,0.005,-0.126,0.04,-0.052,0
117.94,0.044,0.003,0.005,-0.126,0.04,-0.052,0
117.966,0.044,0.003,0.005,-0.126,0.041,-0.052,0
117.992,0.044,0.003,0.004,-0.126,0.041,-0.052,0
118.017,0.044,0.003,0.004,-0.126,0.041,-0.052,0
118.044,0.044,0.003,0.004,-0.126,0.041,-0.052,0
118.069,0.044,0.004,0.004,-0.127,0.042,-0.052,0
118.096,0.045,0.004,0.004,-0.127,0.042,-0.052,0
118.127,0.045,0.004,0.004,-0.127,0.042,-0.052,0
118.156,0.045,0.004,0.004,-0.127,0.042,-0.052,0
118.184,0.045,0.004,0.004,-0.127,0.043,-0.052,0
118.209,0.045,0.004,0.004,-0.127,0.043,-0.052,0
118.235,0.045,0.004,0.004,-0.127,0.043,-0.052,0
118.263,0.045,0.005,0.004,-0.127,0.043,-0.052,0
118.288,0.045,0.005,0.003,-0.127,0.044,-0.052,0
118.315,0.045,0.005,0.003,-0.127,0.044,-0.052,0
118.34,0.045,0.005,0.003,-0.127,0.044,-0.052,0
118.368,0.045,0.005,0.003,-0.127,0.044,-0.052,0
118.393,0.045,0.005,0.003,-0.127,0.045,-0.052,0
118.418,0.045,0.006,0.003,-0.127,0.045,-0.052,0
118.443,0.045,0.006,0.002,-0.127,0.045,-0.052,0
118.469,0.045,0.006,0.001,-0.127,0.046,-0.052,0
118.495,0.045,0.006,0,-0.127,0.046,-0.052,0
118.521,0.045,0.007,0,-0.127,0.046,-0.052,0
118.546,0.045,0.007,-0.001,-0.127,0.047,-0.052,0
118.573,0.045,0.007,-0.002,-0.127,0.047,-0.052,0
118.601,0.045,0.008,-0.003,-0.127,0.047,-0.052,0
118.627,0.045,0.008,-0.003,-0.127,0.048,-0.053,0
118.652,0.045,0.008,-0.003,-0.126,0.048,-0.053,0
118.69,0.045,0.008,-0.003,-0.126,0.048,-0.053,0
118.714,0.045,0.008,-0.004,-0.126,0.049,-0.053,0
118.741,0.045,0.008,-0.004,-0.126,0.049,-0.053,0
118.766,0.045,0.008,-0.004,-0.126,0.05,-0.053,0
118.791,0.045,0.008,-0.005,-0.126,0.05,-0.053,0
118.817,0.044,0.008,-0.005,-0.125,0.05,-0.053,0
118.845,0.044,0.008,-0.005,-0.125,0.051,-0.053,0
118.87,0.044,0.008,-0.005,-0.125,0.051,-0.053,0
118.896,0.043,0.008,-0.005,-0.125,0.051,-0.053,0
118.923,0.043,0.008,-0.006,-0.125,0.052,-0.053,0
118.948,0.043,0.008,-0.006,-0.124,0.052,-0.053,0
118.975,0.042,0.008,-0.006,-0.124,0.052,-0.053,0
118.999,0.042,0.008,-0.006,-0.124,0.053,-0.053,0
119.027,0.041,0.008,-0.006,-0.124,0.053,-0.053,0
119.064,0.041,0.007,-0.006,-0.124,0.053,-0.053,0
119.091,0.04,0.007,-0.006,-0.123,0.054,-0.053,0
119.122,0.04,0.007,-0.006,-0.123,0.054,-0.053,0
119.15,0.04,0.007,-0.006,-0.123,0.054,-0.053,0
119.175,0.039,0.007,-0.006,-0.123,0.055,-0.053,0
119.201,0.039,0.007,-0.006,-0.122,0.055,-0.053,0
119.226,0.039,0.007,-0.006,-0.122,0.055,-0.053,0
119.252,0.039,0.007,-0.005,-0.122,0.056,-0.053,0
119.278,0.038,0.007,-0.005,-0.122,0.056,-0.053,0
119.302,0.038,0.006,-0.004,-0.122,0.056,-0.053,0
119.326,0.038,0.006,-0.004,-0.122,0.056,-0.053,0
119.353,0.038,0.005,-0.003,-0.121,0.057,-0.053,0
119.381,0.038,0.005,-0.003,-0.121,0.057,-0.053,0
119.406,0.038,0.004,-0.003,-0.121,0.057,-0.053,0
119.432,0.038,0.003,-0.002,-0.121,0.057,-0.053,0
119.459,0.038,0.001,-0.002,-0.121,0.058,-0.053,0
119.486,0.038,0,-0.002,-0.121,0.058,-0.053,0
119.511,0.038,-0.002,-0.002,-0.121,0.058,-0.053,0
119.537,0.039,-0.003,-0.002,-0.121,0.058,-0.053,0
119.565,0.039,-0.004,-0.002,-0.12,0.058,-0.052,0
119.593,0.039,-0.005,-0.002,-0.12,0.058,-0.052,0
119.618,0.039,-0.006,-0.001,-0.12,0.058,-0.052,0
119.643,0.039,-0.006,-0.001,-0.12,0.058,-0.052,0
119.668,0.039,-0.007,-0.001,-0.12,0.058,-0.052,0
119.693,0.039,-0.007,0,-0.12,0.058,-0.052,0
119.72,0.039,-0.007,0,-0.12,0.058,-0.052,0
119.758,0.039,-0.007,0,-0.12,0.058,-0.051,0
119.785,0.039,-0.007,0.001,-0.12,0.057,-0.051,0
119.81,0.039,-0.007,0.001,-0.12,0.057,-0.051,0
119.836,0.039,-0.007,0.001,-0.12,0.057,-0.051,0
119.863,0.039,-0.007,0.001,-0.12,0.057,-0.051,0
119.89,0.039,-0.006,0.001,-0.12,0.057,-0.051,0
119.915,0.039,-0.006,0.001,-0.12,0.057,-0.051,0
119.942,0.039,-0.005,0.001,-0.12,0.057,-0.051,0
119.967,0.039,-0.005,0.001,-0.12,0.057,-0.051,0
119.994,0.039,-0.004,0.001,-0.12,0.057,-0.051,0
120.02,0.039,-0.003,0.001,-0.12,0.057,-0.051,0
120.045,0.039,-0.003,0.001,-0.119,0.057,-0.051,0
120.072,0.039,-0.002,0.001,-0.119,0.057,-0.051,0
120.101,0.039,-0.002,0.001,-0.119,0.057,-0.051,0
120.13,0.039,-0.001,0.001,-0.119,0.057,-0.051,0
120.157,0.04,0,0.001,-0.119,0.058,-0.051,0
120.186,0.04,0,0.001,-0.119,0.058,-0.051,0
120.212,0.04,0.001,0.001,-0.119,0.058,-0.051,0
120.238,0.04,0.001,0.001,-0.119,0.058,-0.051,0
120.265,0.04,0.001,0.001,-0.119,0.058,-0.051,0
120.291,0.04,0.002,0.001,-0.119,0.058,-0.051,0
120.317,0.04,0.002,0.001,-0.119,0.059,-0.051,0
120.344,0.04,0.002,0.001,-0.119,0.059,-0.051,0
120.37,0.04,0.002,0.001,-0.119,0.059,-0.051,0
120.396,0.04,0.002,0.001,-0.119,0.059,-0.051,0
120.422,0.04,0.002,0.001,-0.119,0.059,-0.051,0
120.449,0.04,0.002,0.001,-0.119,0.059,-0.051,0
120.475,0.04,0.002,0.001,-0.119,0.06,-0.051,0
120.501,0.04,0.002,0.001,-0.119,0.06,-0.051,0
120.527,0.04,0.002,0.001,-0.119,0.06,-0.052,0
120.552,0.04,0.002,0.001,-0.119,0.06,-0.052,0
120.579,0.04,0.002,0.001,-0.119,0.06,-0.052,0
120.605,0.041,0.002,0.001,-0.119,0.061,-0.052,0
120.631,0.041,0.002,0.001,-0.119,0.061,-0.052,0
120.657,0.041,0.002,0.001,-0.119,0.061,-0.052,0
120.683,0.041,0.002,0.001,-0.119,0.061,-0.052,0
120.71,0.041,0.001,0.001,-0.119,0.061,-0.052,0
120.737,0.041,0.001,0.001,-0.119,0.061,-0.052,0
120.768,0.041,0.001,0.001,-0.118,0.062,-0.052,0
120.792,0.041,0,0.001,-0.118,0.062,-0.052,0
120.82,0.041,0,0.001,-0.118,0.062,-0.052,0
120.846,0.041,0,0.001,-0.118,0.062,-0.052,0
120.872,0.041,-0.001,0.001,-0.118,0.062,-0.052,0
120.898,0.041,-0.001,0.001,-0.118,0.062,-0.052,0
120.923,0.041,-0.001,0.001,-0.118,0.062,-0.052,0
120.949,0.041,-0.002,0.001,-0.118,0.062,-0.052,0
120.975,0.041,-0.002,0.001,-0.118,0.062,-0.052,0
121.003,0.041,-0.003,0.001,-0.118,0.062,-0.052,0
121.032,0.041,-0.003,0,-0.118,0.063,-0.052,0
121.057,0.041,-0.003,0,-0.118,0.063,-0.052,0
121.085,0.041,-0.004,0,-0.118,0.063,-0.052,0
121.115,0.041,-0.005,0,-0.118,0.063,-0.051,0
121.145,0.041,-0.005,0,-0.118,0.063,-0.051,0
121.171,0.041,-0.006,0,-0.118,0.063,-0.051,0
121.197,0.041,-0.008,0.001,-0.118,0.063,-0.051,0
121.224,0.04,-0.012,0.001,-0.118,0.062,-0.051,0
121.251,0.04,-0.015,0.001,-0.118,0.062,-0.051,0
121.28,0.04,-0.018,0.002,-0.118,0.062,-0.051,0
121.307,0.04,-0.021,0.002,-0.117,0.061,-0.05,0
121.334,0.04,-0.025,0.002,-0.117,0.061,-0.05,0
121.36,0.04,-0.028,0.002,-0.117,0.06,-0.05,0
121.387,0.04,-0.031,0.003,-0.117,0.06,-0.049,0
121.413,0.04,-0.033,0.003,-0.117,0.059,-0.049,0
121.44,0.04,-0.034,0.003,-0.117,0.058,-0.048,0
121.467,0.039,-0.035,0.003,-0.117,0.057,-0.048,0
121.492,0.039,-0.037,0.003,-0.117,0.057,-0.047,0
121.518,0.039,-0.036,0.003,-0.118,0.056,-0.047,0
121.547,0.039,-0.036,0.003,-0.118,0.055,-0.046,0
121.571,0.039,-0.035,0.003,-0.118,0.054,-0.046,0
121.601,0.039,-0.034,0.003,-0.118,0.053,-0.046,0
121.627,0.039,-0.032,0.003,-0.118,0.052,-0.045,0
121.654,0.038,-0.03,0.003,-0.118,0.052,-0.045,0
121.679,0.038,-0.028,0.003,-0.118,0.051,-0.045,0
121.705,0.038,-0.026,0.004,-0.118,0.051,-0.045,0
121.731,0.038,-0.024,0.004,-0.118,0.05,-0.045,0
121.76,0.038,-0.021,0.004,-0.118,0.05,-0.045,0
121.786,0.038,-0.019,0.004,-0.118,0.049,-0.045,0
121.814,0.038,-0.017,0.004,-0.118,0.049,-0.045,0
121.841,0.038,-0.015,0.004,-0.118,0.048,-0.045,0
121.873,0.038,-0.012,0.004,-0.118,0.048,-0.045,0
121.9,0.038,-0.01,0.004,-0.118,0.048,-0.046,0
121.926,0.038,-0.008,0.004,-0.118,0.048,-0.046,0
121.953,0.038,-0.007,0.004,-0.118,0.048,-0.046,0
121.981,0.038,-0.006,0.004,-0.118,0.048,-0.046,0
122.01,0.038,-0.005,0.004,-0.118,0.048,-0.047,0
122.037,0.038,-0.004,0.004,-0.118,0.048,-0.047,0
122.063,0.038,-0.003,0.004,-0.118,0.048,-0.047,0
122.094,0.038,-0.002,0.003,-0.119,0.048,-0.047,0
122.124,0.038,0,0.003,-0.119,0.048,-0.048,0
122.154,0.038,0.001,0.003,-0.119,0.048,-0.048,0
122.182,0.038,0.001,0.002,-0.119,0.048,-0.048,0
122.211,0.038,0.002,0.002,-0.119,0.048,-0.048,0
122.238,0.038,0.003,0.002,-0.119,0.049,-0.049,0
122.264,0.038,0.003,0.002,-0.119,0.049,-0.049,0
122.293,0.038,0.003,0.001,-0.119,0.049,-0.049,0
122.321,0.038,0.003,0.001,-0.119,0.049,-0.049,0
